"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 00:00","2020","08","01","00:00","15.1","","14.0","","93","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 01:00","2020","08","01","01:00","14.5","","13.3","","93","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 02:00","2020","08","01","02:00","14.2","","13.4","","95","","0.0","","7","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 03:00","2020","08","01","03:00","15.1","","13.8","","92","","0.0","","4","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 04:00","2020","08","01","04:00","13.4","","12.3","","93","","0.0","","7","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 05:00","2020","08","01","05:00","13.7","","12.7","","94","","0.0","","6","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 06:00","2020","08","01","06:00","15.3","","14.4","","94","","0.0","","6","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 07:00","2020","08","01","07:00","18.6","","15.5","","82","","0.0","","5","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 08:00","2020","08","01","08:00","22.6","","16.9","","70","","0.0","","9","","8","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 09:00","2020","08","01","09:00","24.9","","15.4","","55","","0.0","","12","","9","","","","","","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 10:00","2020","08","01","10:00","25.8","","15.4","","53","","0.0","","14","","10","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 11:00","2020","08","01","11:00","26.6","","14.4","","47","","0.0","","10","","14","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 12:00","2020","08","01","12:00","27.9","","12.5","","39","","0.0","","10","","12","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 13:00","2020","08","01","13:00","27.6","","11.6","","37","","0.0","","11","","10","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 14:00","2020","08","01","14:00","27.8","","10.0","","33","","0.0","","12","","12","","","","","","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 15:00","2020","08","01","15:00","28.4","","11.2","","34","","0.0","","14","","11","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 16:00","2020","08","01","16:00","26.9","","12.7","","41","","0.0","","12","","13","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 17:00","2020","08","01","17:00","25.3","","15.0","","53","","0.0","","13","","9","","","","","","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 18:00","2020","08","01","18:00","24.2","","16.1","","60","","0.0","","11","","6","","","","","","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 19:00","2020","08","01","19:00","23.6","","16.3","","64","","0.0","","12","","7","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 20:00","2020","08","01","20:00","22.2","","18.1","","77","","0.0","","12","","3","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 21:00","2020","08","01","21:00","20.8","","18.8","","88","","0.8","","7","","6","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 22:00","2020","08","01","22:00","20.6","","19.1","","91","","0.8","","6","","5","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-01 23:00","2020","08","01","23:00","20.3","","19.0","","92","","1.8","","5","","7","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 00:00","2020","08","02","00:00","19.8","","18.7","","93","","4.0","","8","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 01:00","2020","08","02","01:00","19.7","","18.6","","93","","2.4","","10","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 02:00","2020","08","02","02:00","19.1","","18.1","","94","","1.6","","7","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 03:00","2020","08","02","03:00","19.2","","18.1","","94","","0.4","","8","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 04:00","2020","08","02","04:00","19.1","","18.1","","94","","5.6","","10","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 05:00","2020","08","02","05:00","19.4","","18.5","","94","","0.0","","10","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 06:00","2020","08","02","06:00","19.6","","18.6","","94","","0.2","","9","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-08-02 07:00","2020","08","02","07:00","19.8","","18.9","","94","","3.4","","11","","8","","","","","","","","","","NA"
