"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 00:00","2015","07","01","00:00","15.5","","15.3","","99","","","M","14","","4","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 01:00","2015","07","01","01:00","15.4","","15.2","","99","","","M","22","","3","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 02:00","2015","07","01","02:00","15.3","","15.2","","99","","","M","25","","5","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 03:00","2015","07","01","03:00","15.3","","15.2","","100","","","M","26","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 04:00","2015","07","01","04:00","15.6","","15.5","","100","","","M","29","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 05:00","2015","07","01","05:00","15.8","","15.2","","96","","","M","26","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 06:00","2015","07","01","06:00","15.7","","14.6","","94","","","M","28","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 07:00","2015","07","01","07:00","16.4","","14.7","","89","","","M","32","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 08:00","2015","07","01","08:00","16.6","","14.5","","88","","","M","31","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 09:00","2015","07","01","09:00","17.6","","14.9","","84","","","M","31","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 10:00","2015","07","01","10:00","17.8","","14.5","","81","","","M","31","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 11:00","2015","07","01","11:00","19.5","","14.7","","74","","","M","31","","17","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 12:00","2015","07","01","12:00","19.6","","15.3","","76","","","M","30","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-07-01 13:00","2015","07","01","13:00","20.1","","14.5","","70","","","M","30","","23","","","","","M","","","","","NA"
