"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 00:00","2016","08","01","00:00","15.4","","14.7","","96","","","M","14","","1","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 01:00","2016","08","01","01:00","14.5","","14.0","","97","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 02:00","2016","08","01","02:00","15.2","","14.8","","98","","","M","7","","4","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 03:00","2016","08","01","03:00","14.9","","14.3","","97","","","M","2","","2","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 04:00","2016","08","01","04:00","14.2","","13.8","","97","","","M","6","","3","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 05:00","2016","08","01","05:00","13.9","","13.6","","98","","","M","1","","2","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 06:00","2016","08","01","06:00","14.6","","14.3","","98","","","M","4","","2","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 07:00","2016","08","01","07:00","17.4","","16.5","","94","","","M","7","","5","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 08:00","2016","08","01","08:00","19.4","","17.1","","87","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 09:00","2016","08","01","09:00","22.2","","17.5","","75","","","M","8","","9","","","","","M","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 10:00","2016","08","01","10:00","23.5","","17.2","","68","","","M","7","","11","","","","","M","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 11:00","2016","08","01","11:00","23.8","","17.0","","66","","","M","6","","12","","","","","M","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 12:00","2016","08","01","12:00","25.0","","17.2","","62","","","M","6","","11","","","","","M","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 13:00","2016","08","01","13:00","25.1","","17.9","","64","","","M","15","","7","","","","","M","31","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 14:00","2016","08","01","14:00","24.8","","17.8","","65","","","M","15","","11","","","","","M","31","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 15:00","2016","08","01","15:00","25.7","","17.8","","62","","","M","11","","10","","","","","M","32","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 16:00","2016","08","01","16:00","25.0","","17.0","","61","","","M","8","","10","","","","","M","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 17:00","2016","08","01","17:00","25.3","","16.4","","58","","","M","14","","3","","","","","M","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 18:00","2016","08","01","18:00","25.6","","15.1","","52","","","M","7","","8","","","","","M","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 19:00","2016","08","01","19:00","24.7","","16.1","","59","","","M","11","","7","","","","","M","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 20:00","2016","08","01","20:00","20.1","","16.6","","81","","","M","15","","2","","","","","M","25","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 21:00","2016","08","01","21:00","17.9","","16.3","","90","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 22:00","2016","08","01","22:00","16.9","","15.8","","93","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-01 23:00","2016","08","01","23:00","16.3","","15.6","","95","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-08-02 00:00","2016","08","02","00:00","16.3","","15.8","","97","","","M","6","","4","","","","","M","","","","","NA"
