"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 00:00","2019","10","01","00:00","12.7","","12.4","","98","","0.0","","1","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 01:00","2019","10","01","01:00","12.6","","12.3","","98","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 02:00","2019","10","01","02:00","14.6","","14.3","","98","","0.0","","23","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 03:00","2019","10","01","03:00","14.9","","14.5","","97","","0.0","","25","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 04:00","2019","10","01","04:00","16.2","","15.8","","98","","0.0","","23","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 05:00","2019","10","01","05:00","14.9","","14.5","","98","","0.0","","23","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 06:00","2019","10","01","06:00","15.9","","15.6","","98","","0.0","","26","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 07:00","2019","10","01","07:00","18.5","","18.3","","99","","0.0","","23","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 08:00","2019","10","01","08:00","21.4","","19.5","","89","","0.0","","24","","5","","","","","","29","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 09:00","2019","10","01","09:00","23.2","","19.5","","79","","0.0","","21","","10","","","","","","30","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 10:00","2019","10","01","10:00","25.5","","20.3","","73","","0.0","","22","","10","","","","","","33","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 11:00","2019","10","01","11:00","27.7","","20.3","","64","","0.0","","24","","12","","","","","","36","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 12:00","2019","10","01","12:00","28.3","","19.5","","59","","0.0","","24","","15","","","","","","35","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 13:00","2019","10","01","13:00","28.2","","19.4","","59","","0.0","","25","","19","","","","","","35","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 14:00","2019","10","01","14:00","27.2","","19.9","","64","","0.0","","26","","14","","","","","","35","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 15:00","2019","10","01","15:00","20.6","","19.8","","95","","8.4","","29","","21","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 16:00","2019","10","01","16:00","20.6","","20.1","","97","","11.0","","23","","7","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 17:00","2019","10","01","17:00","20.7","","20.0","","96","","0.0","","27","","12","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 18:00","2019","10","01","18:00","20.4","","19.7","","96","","0.0","","25","","11","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 19:00","2019","10","01","19:00","19.8","","19.2","","96","","0.0","","26","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 20:00","2019","10","01","20:00","19.6","","18.9","","96","","0.0","","27","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 21:00","2019","10","01","21:00","18.9","","18.4","","97","","0.0","","24","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 22:00","2019","10","01","22:00","18.8","","18.4","","97","","0.0","","28","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-01 23:00","2019","10","01","23:00","18.6","","18.2","","97","","0.2","","25","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 00:00","2019","10","02","00:00","18.5","","18.2","","98","","0.0","","25","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 01:00","2019","10","02","01:00","18.6","","18.3","","99","","0.0","","29","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 02:00","2019","10","02","02:00","18.7","","18.5","","98","","0.6","","32","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 03:00","2019","10","02","03:00","18.2","","18.0","","98","","9.2","","2","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 04:00","2019","10","02","04:00","17.4","","17.2","","98","","0.4","","28","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 05:00","2019","10","02","05:00","16.9","","16.5","","98","","0.2","","2","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 06:00","2019","10","02","06:00","16.4","","16.0","","98","","0.0","","35","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 07:00","2019","10","02","07:00","16.1","","15.7","","97","","0.2","","2","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 08:00","2019","10","02","08:00","16.2","","15.6","","96","","0.0","","2","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 09:00","2019","10","02","09:00","15.9","","15.5","","97","","1.4","","3","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 10:00","2019","10","02","10:00","15.1","","14.6","","96","","0.8","","3","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 11:00","2019","10","02","11:00","14.6","","14.0","","97","","2.0","","4","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 12:00","2019","10","02","12:00","14.2","","13.4","","95","","0.4","","4","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 13:00","2019","10","02","13:00","13.5","","12.7","","95","","0.0","","4","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 14:00","2019","10","02","14:00","13.1","","12.5","","96","","0.6","","3","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 15:00","2019","10","02","15:00","12.7","","12.0","","96","","0.2","","2","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 16:00","2019","10","02","16:00","12.3","","11.7","","96","","0.0","","4","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 17:00","2019","10","02","17:00","11.9","","11.3","","96","","0.0","","5","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 18:00","2019","10","02","18:00","11.1","","10.3","","95","","0.0","","5","","16","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 19:00","2019","10","02","19:00","10.6","","9.4","","92","","0.0","","4","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-10-02 20:00","2019","10","02","20:00","10.1","","8.4","","89","","0.0","","5","","12","","","","","","","","","","NA"
