"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 00:00","2020","10","01","00:00","10.1","","8.2","","88","","0.0","","27","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 01:00","2020","10","01","01:00","10.0","","8.2","","89","","0.0","","26","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 02:00","2020","10","01","02:00","10.1","","8.0","","87","","0.0","","26","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 03:00","2020","10","01","03:00","9.4","","7.7","","89","","0.0","","25","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 04:00","2020","10","01","04:00","9.7","","8.3","","91","","0.0","","24","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 05:00","2020","10","01","05:00","9.5","","8.1","","91","","0.0","","25","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 06:00","2020","10","01","06:00","9.2","","7.9","","92","","0.4","","27","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 07:00","2020","10","01","07:00"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 08:00","2020","10","01","08:00","10.2","","8.0","","86","","0.0","","25","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 09:00","2020","10","01","09:00","10.6","","7.9","","83","","0.0","","25","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 10:00","2020","10","01","10:00","12.3","","7.6","","73","","0.0","","27","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 11:00","2020","10","01","11:00","12.4","","6.5","","67","","0.0","","26","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 12:00","2020","10","01","12:00","13.2","","5.5","","59","","0.0","","26","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 13:00","2020","10","01","13:00","14.2","","6.0","","58","","0.0","","25","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 14:00","2020","10","01","14:00","14.0","","4.9","","54","","0.0","","30","","18","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 15:00","2020","10","01","15:00","15.6","","5.1","","49","","0.2","","30","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 16:00","2020","10","01","16:00","14.6","","3.8","","48","","0.0","","28","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 17:00","2020","10","01","17:00","13.7","","4.7","","54","","0.0","","24","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 18:00","2020","10","01","18:00","10.7","","6.0","","73","","0.0","","18","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 19:00","2020","10","01","19:00","10.0","","6.1","","77","","0.0","","20","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 20:00","2020","10","01","20:00","9.8","","6.6","","80","","0.0","","25","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 21:00","2020","10","01","21:00","6.3","","4.8","","90","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 22:00","2020","10","01","22:00","6.2","","5.5","","95","","0.0","","22","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-01 23:00","2020","10","01","23:00","6.8","","6.4","","97","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 00:00","2020","10","02","00:00","7.9","","7.1","","94","","0.0","","23","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 01:00","2020","10","02","01:00","5.6","","4.6","","93","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 02:00","2020","10","02","02:00","4.7","","4.2","","97","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 03:00","2020","10","02","03:00","4.2","","3.8","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 04:00","2020","10","02","04:00","5.2","","5.0","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 05:00","2020","10","02","05:00","6.6","","6.3","","98","","0.0","","30","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 06:00","2020","10","02","06:00","7.1","","6.6","","96","","0.0","","33","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 07:00","2020","10","02","07:00","7.8","","6.9","","94","","0.0","","36","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 08:00","2020","10","02","08:00","8.8","","7.0","","89","","0.0","","33","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 09:00","2020","10","02","09:00","9.5","","6.9","","84","","0.0","","33","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 10:00","2020","10","02","10:00","9.9","","6.2","","78","","0.0","","1","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 11:00","2020","10","02","11:00","10.4","","6.0","","74","","0.0","","35","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 12:00","2020","10","02","12:00","10.8","","6.1","","73","","0.0","","34","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 13:00","2020","10","02","13:00","11.8","","5.5","","65","","0.0","","30","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 14:00","2020","10","02","14:00","11.2","","4.9","","65","","0.0","","33","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 15:00","2020","10","02","15:00","11.4","","3.7","","59","","0.0","","33","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 16:00","2020","10","02","16:00","10.7","","4.7","","67","","0.0","","35","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 17:00","2020","10","02","17:00","9.5","","4.8","","72","","0.0","","33","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 18:00","2020","10","02","18:00","9.4","","3.7","","67","","0.0","","32","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 19:00","2020","10","02","19:00","8.7","","3.4","","69","","0.0","","33","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 20:00","2020","10","02","20:00","7.9","","2.6","","69","","0.0","","33","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 21:00","2020","10","02","21:00","6.3","","2.5","","77","","0.0","","31","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 22:00","2020","10","02","22:00","5.8","","3.2","","83","","0.0","","30","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-02 23:00","2020","10","02","23:00","4.9","","2.5","","85","","0.0","","28","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 00:00","2020","10","03","00:00","2.3","","1.7","","96","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 01:00","2020","10","03","01:00","0.6","","0.2","","97","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 02:00","2020","10","03","02:00","0.1","","-0.1","","99","","","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 03:00","2020","10","03","03:00","-0.6","","-0.8","","99","","","","0","","1","","","","","","","","-1","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 04:00","2020","10","03","04:00","-0.7","","-0.7","","99","","","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 05:00","2020","10","03","05:00","-0.6","","-0.7","","100","","","","20","","2","","","","","","","","-1","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 06:00","2020","10","03","06:00","-1.1","","-1.2","","99","","","","9","","4","","","","","","","","-2","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 07:00","2020","10","03","07:00","-0.4","","-0.5","","100","","","","13","","3","","","","","","","","-1","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 08:00","2020","10","03","08:00","2.1","","2.0","","99","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 09:00","2020","10","03","09:00","4.7","","3.8","","94","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 10:00","2020","10","03","10:00","8.0","","3.7","","74","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 11:00","2020","10","03","11:00","9.9","","1.3","","55","","0.0","","23","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 12:00","2020","10","03","12:00","10.3","","0.8","","52","","0.2","","28","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 13:00","2020","10","03","13:00","10.8","","1.7","","53","","0.0","","16","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 14:00","2020","10","03","14:00","11.4","","2.1","","53","","0.0","","20","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 15:00","2020","10","03","15:00","10.8","","2.3","","56","","0.0","","12","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 16:00","2020","10","03","16:00","10.4","","1.8","","55","","0.0","","11","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 17:00","2020","10","03","17:00","9.5","","3.2","","65","","0.0","","12","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 18:00","2020","10","03","18:00","8.6","","4.2","","74","","0.0","","8","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 19:00","2020","10","03","19:00","8.4","","4.6","","77","","0.0","","2","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 20:00","2020","10","03","20:00","7.6","","5.6","","87","","0.8","","35","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 21:00","2020","10","03","21:00","7.1","","5.6","","90","","0.4","","31","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 22:00","2020","10","03","22:00","5.4","","4.6","","94","","0.0","","8","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-03 23:00","2020","10","03","23:00","4.7","","4.0","","95","","0.0","","17","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 00:00","2020","10","04","00:00","4.0","","3.6","","97","","0.0","","23","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 01:00","2020","10","04","01:00","5.0","","4.7","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 02:00","2020","10","04","02:00","5.0","","4.6","","97","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 03:00","2020","10","04","03:00","4.9","","4.5","","97","","0.2","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 04:00","2020","10","04","04:00","5.2","","4.7","","97","","0.0","","6","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 05:00","2020","10","04","05:00","5.3","","4.8","","96","","0.0","","10","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-10-04 06:00","2020","10","04","06:00","5.6","","4.4","","92","","0.2","","8","","5","","","","","","","","","","NA"
