"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 00:00","2016","05","01","00:00","8.6","","0.4","","56","","","M","9","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 01:00","2016","05","01","01:00","8.3","","1.6","","63","","","M","8","","10","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 02:00","2016","05","01","02:00","7.0","","3.2","","77","","","M","8","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 03:00","2016","05","01","03:00","6.2","","4.3","","88","","","M","7","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 04:00","2016","05","01","04:00","5.9","","4.7","","92","","","M","7","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 05:00","2016","05","01","05:00","6.0","","5.4","","96","","","M","7","","20","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 06:00","2016","05","01","06:00","6.6","","6.1","","96","","","M","6","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 07:00","2016","05","01","07:00","6.8","","6.2","","96","","","M","7","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 08:00","2016","05","01","08:00","6.6","","6.0","","96","","","M","7","","20","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 09:00","2016","05","01","09:00","6.7","","6.1","","96","","","M","6","","18","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2016-05-01 10:00","2016","05","01","10:00","7.2","","6.7","","96","","","M","6","","19","","","","","M","","","","","NA"
