"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 00:00","2020","04","01","00:00","3.1","","1.8","","91","","0.0","","5","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 01:00","2020","04","01","01:00","2.8","","0.7","","86","","0.0","","5","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 02:00","2020","04","01","02:00","2.4","","-0.2","","82","","0.0","","5","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 03:00","2020","04","01","03:00","1.4","","-0.8","","85","","0.0","","5","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 04:00","2020","04","01","04:00","-0.4","","-2.1","","89","","","","5","","3","","","","","","","","-1","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 05:00","2020","04","01","05:00","-1.8","","-2.9","","92","","","","5","","5","","","","","","","","-4","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 06:00","2020","04","01","06:00","-0.7","","-3.2","","83","","","","3","","5","","","","","","","","-2","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 07:00","2020","04","01","07:00","0.7","","-3.0","","76","","0.0","","3","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 08:00","2020","04","01","08:00","3.0","","-2.7","","66","","0.0","","3","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 09:00","2020","04","01","09:00","4.8","","-3.9","","53","","0.0","","5","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 10:00","2020","04","01","10:00","6.1","","-3.9","","49","","0.0","","5","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 11:00","2020","04","01","11:00","7.6","","-5.2","","40","","0.0","","2","","15","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 12:00","2020","04","01","12:00","8.7","","-5.6","","36","","0.0","","3","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 13:00","2020","04","01","13:00","9.3","","-5.9","","34","","0.0","","35","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 14:00","2020","04","01","14:00","10.2","","-4.7","","35","","0.0","","33","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 15:00","2020","04","01","15:00","10.1","","-5.5","","33","","0.0","","32","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 16:00","2020","04","01","16:00","9.8","","-4.5","","36","","0.0","","35","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 17:00","2020","04","01","17:00","9.3","","-6.1","","33","","0.0","","35","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 18:00","2020","04","01","18:00","8.4","","-6.7","","34","","0.2","","36","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 19:00","2020","04","01","19:00","6.6","","-6.6","","38","","0.0","","1","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 20:00","2020","04","01","20:00","4.1","","-5.9","","48","","0.0","","36","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 21:00","2020","04","01","21:00","4.9","","-5.3","","48","","0.0","","32","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 22:00","2020","04","01","22:00","4.6","","-3.1","","57","","0.0","","32","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-01 23:00","2020","04","01","23:00","3.5","","-4.2","","57","","0.0","","32","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 00:00","2020","04","02","00:00","2.8","","-4.8","","57","","0.0","","31","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 01:00","2020","04","02","01:00","2.0","","-4.1","","64","","0.0","","30","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 02:00","2020","04","02","02:00","1.3","","-3.4","","71","","0.0","","29","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 03:00","2020","04","02","03:00","0.9","","-3.0","","75","","0.0","","29","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 04:00","2020","04","02","04:00","-1.7","","-3.6","","86","","","","14","","2","","","","","","","","-2","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 05:00","2020","04","02","05:00","-1.1","","-2.7","","89","","","","27","","5","","","","","","","","-3","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 06:00","2020","04","02","06:00","-1.9","","-3.2","","90","","","","17","","1","","","","","","","","-2","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 07:00","2020","04","02","07:00","0.9","","-0.8","","89","","0.0","","30","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 08:00","2020","04","02","08:00","4.5","","-1.4","","66","","0.0","","34","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 09:00","2020","04","02","09:00","7.3","","-2.0","","52","","0.0","","34","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 10:00","2020","04","02","10:00","8.9","","-2.5","","45","","0.0","","34","","15","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 11:00","2020","04","02","11:00","10.0","","-2.3","","42","","0.0","","36","","17","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 12:00","2020","04","02","12:00","10.7","","-4.5","","34","","0.0","","33","","19","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 13:00","2020","04","02","13:00","12.0","","-3.1","","35","","0.0","","32","","21","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 14:00","2020","04","02","14:00","12.2","","-4.0","","32","","0.0","","33","","19","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 15:00","2020","04","02","15:00","12.4","","-8.1","","23","","0.0","","32","","23","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 16:00","2020","04","02","16:00","12.3","","-4.1","","32","","0.0","","31","","23","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 17:00","2020","04","02","17:00","11.6","","-5.2","","30","","0.0","","30","","21","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 18:00","2020","04","02","18:00","9.8","","-5.7","","33","","0.0","","31","","20","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 19:00","2020","04","02","19:00","7.6","","-3.9","","44","","0.0","","31","","22","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 20:00","2020","04","02","20:00","6.1","","-3.0","","52","","0.0","","32","","15","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 21:00","2020","04","02","21:00","4.9","","-4.4","","51","","0.0","","33","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 22:00","2020","04","02","22:00","4.2","","-5.1","","51","","0.0","","32","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-02 23:00","2020","04","02","23:00","3.6","","-5.4","","52","","0.0","","32","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-04-03 00:00","2020","04","03","00:00","4.0","","-5.0","","52","","0.0","","33","","9","","","","","","","","","","NA"
