"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 00:00","2015","09","01","00:00","15.4","","15.2","","99","","","M","0","","1","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 01:00","2015","09","01","01:00","14.4","","14.3","","99","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 02:00","2015","09","01","02:00","13.7","","13.7","","100","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 03:00","2015","09","01","03:00","13.1","","13.1","","100","","","M","17","","1","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 04:00","2015","09","01","04:00","12.6","","12.6","","100","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 05:00","2015","09","01","05:00","13.0","","13.0","","100","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 06:00","2015","09","01","06:00","12.8","","12.8","","100","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 07:00","2015","09","01","07:00","14.6","","14.6","","100","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 08:00","2015","09","01","08:00","17.8","","17.8","","100","","","M","36","","1","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 09:00","2015","09","01","09:00","21.7","","19.0","","85","","","M","29","","6","","","","","M","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 10:00","2015","09","01","10:00","23.6","","19.7","","79","","","M","26","","10","","","","","M","31","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 11:00","2015","09","01","11:00","25.0","","20.1","","75","","","M","24","","11","","","","","M","33","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 12:00","2015","09","01","12:00","26.1","","19.8","","68","","","M","24","","9","","","","","M","34","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 13:00","2015","09","01","13:00","27.2","","19.1","","61","","","M","22","","10","","","","","M","34","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 14:00","2015","09","01","14:00","27.8","","19.0","","59","","","M","23","","9","","","","","M","35","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 15:00","2015","09","01","15:00","28.0","","18.1","","55","","","M","26","","10","","","","","M","34","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2015-09-01 16:00","2015","09","01","16:00","28.1","","18.5","","56","","","M","26","","8","","","","","M","34","","","","NA"
