"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 00:00","2019","09","01","00:00","12.4","","8.2","","75","","0.0","","5","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 01:00","2019","09","01","01:00","11.3","","8.8","","85","","0.0","","7","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 02:00","2019","09","01","02:00","11.8","","8.9","","82","","0.0","","6","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 03:00","2019","09","01","03:00","11.4","","9.3","","87","","0.0","","6","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 04:00","2019","09","01","04:00","12.3","","9.7","","84","","0.0","","8","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 05:00","2019","09","01","05:00","12.6","","10.0","","84","","0.0","","3","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 06:00","2019","09","01","06:00","13.3","","10.5","","83","","0.0","","3","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 07:00","2019","09","01","07:00","13.8","","11.1","","84","","0.0","","7","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 08:00","2019","09","01","08:00","15.4","","12.3","","82","","0.0","","5","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 09:00","2019","09","01","09:00","15.8","","12.9","","83","","0.0","","6","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 10:00","2019","09","01","10:00","16.5","","13.0","","80","","0.0","","10","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 11:00","2019","09","01","11:00","17.1","","13.7","","81","","0.0","","10","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 12:00","2019","09","01","12:00","17.0","","14.7","","86","","0.0","","4","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 13:00","2019","09","01","13:00","17.0","","15.1","","89","","0.4","","6","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 14:00","2019","09","01","14:00","16.9","","15.6","","92","","0.2","","11","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 15:00","2019","09","01","15:00","16.9","","15.9","","93","","0.2","","9","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 16:00","2019","09","01","16:00","16.9","","15.8","","93","","0.0","","7","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 17:00","2019","09","01","17:00","16.7","","15.6","","93","","0.0","","9","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 18:00","2019","09","01","18:00","16.1","","14.9","","93","","0.0","","10","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 19:00","2019","09","01","19:00","15.8","","14.9","","95","","0.0","","8","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 20:00","2019","09","01","20:00","15.2","","14.5","","96","","0.0","","9","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 21:00","2019","09","01","21:00","14.6","","14.2","","97","","0.0","","36","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 22:00","2019","09","01","22:00","13.8","","13.5","","98","","0.0","","1","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-01 23:00","2019","09","01","23:00","13.9","","13.6","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 00:00","2019","09","02","00:00","14.5","","14.3","","99","","0.0","","16","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 01:00","2019","09","02","01:00","14.7","","14.5","","98","","0.4","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 02:00","2019","09","02","02:00","15.3","","15.1","","99","","0.2","","29","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 03:00","2019","09","02","03:00","15.2","","15.0","","99","","0.0","","31","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 04:00","2019","09","02","04:00","15.0","","14.3","","96","","0.0","","22","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 05:00","2019","09","02","05:00","14.5","","13.9","","96","","0.0","","29","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 06:00","2019","09","02","06:00","14.5","","13.9","","97","","0.0","","26","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 07:00","2019","09","02","07:00","15.3","","13.9","","91","","0.0","","30","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 08:00","2019","09","02","08:00","16.2","","14.6","","90","","0.0","","29","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 09:00","2019","09","02","09:00","18.2","","15.1","","82","","0.2","","30","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 10:00","2019","09","02","10:00","19.4","","14.9","","75","","0.0","","31","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 11:00","2019","09","02","11:00","21.1","","14.7","","67","","0.0","","31","","11","","","","","","25","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 12:00","2019","09","02","12:00","21.0","","14.3","","66","","0.0","","30","","11","","","","","","25","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 13:00","2019","09","02","13:00","20.8","","14.4","","67","","0.0","","30","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 14:00","2019","09","02","14:00","21.7","","13.9","","61","","0.0","","27","","12","","","","","","25","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 15:00","2019","09","02","15:00","21.9","","14.6","","63","","0.0","","27","","13","","","","","","26","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 16:00","2019","09","02","16:00","22.6","","14.8","","62","","0.0","","28","","10","","","","","","26","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 17:00","2019","09","02","17:00","20.8","","15.0","","69","","0.0","","32","","13","","","","","","25","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 18:00","2019","09","02","18:00","20.4","","14.9","","71","","0.0","","31","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 19:00","2019","09","02","19:00","18.6","","14.6","","78","","0.0","","32","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 20:00","2019","09","02","20:00","16.4","","14.1","","86","","0.0","","30","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 21:00","2019","09","02","21:00","15.5","","14.0","","91","","0.0","","29","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 22:00","2019","09","02","22:00","14.2","","13.3","","94","","0.0","","33","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-02 23:00","2019","09","02","23:00","12.4","","12.0","","97","","0.0","","14","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 00:00","2019","09","03","00:00","10.9","","10.6","","98","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 01:00","2019","09","03","01:00","10.0","","9.8","","98","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 02:00","2019","09","03","02:00","9.3","","9.2","","99","","0.0","","9","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 03:00","2019","09","03","03:00","9.4","","9.3","","99","","0.0","","10","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 04:00","2019","09","03","04:00","8.3","","8.2","","99","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 05:00","2019","09","03","05:00","7.9","","7.8","","99","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 06:00","2019","09","03","06:00","10.3","","10.2","","99","","0.0","","6","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 07:00","2019","09","03","07:00","11.7","","11.6","","99","","0.0","","16","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 08:00","2019","09","03","08:00","14.8","","14.7","","99","","0.0","","8","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 09:00","2019","09","03","09:00","16.3","","16.2","","99","","0.0","","12","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 10:00","2019","09","03","10:00","18.6","","16.2","","86","","0.2","","16","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 11:00","2019","09","03","11:00","19.7","","15.6","","77","","0.0","","17","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 12:00","2019","09","03","12:00","19.7","","16.2","","80","","0.0","","17","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 13:00","2019","09","03","13:00","21.8","","16.9","","74","","0.0","","17","","16","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 14:00","2019","09","03","14:00","22.3","","17.2","","73","","0.0","","17","","14","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 15:00","2019","09","03","15:00","21.9","","17.5","","76","","0.0","","19","","15","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 16:00","2019","09","03","16:00","22.6","","17.0","","71","","0.0","","19","","15","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 17:00","2019","09","03","17:00","23.2","","16.6","","66","","0.0","","20","","19","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 18:00","2019","09","03","18:00","22.8","","17.0","","70","","0.0","","20","","13","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 19:00","2019","09","03","19:00","22.0","","17.2","","75","","0.0","","18","","12","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 20:00","2019","09","03","20:00","21.5","","17.8","","80","","0.0","","21","","12","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 21:00","2019","09","03","21:00","21.6","","18.4","","82","","0.4","","22","","15","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 22:00","2019","09","03","22:00","21.2","","18.6","","85","","0.2","","22","","13","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-03 23:00","2019","09","03","23:00","21.7","","18.8","","84","","0.0","","22","","15","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 00:00","2019","09","04","00:00","21.0","","19.2","","89","","0.2","","24","","13","","","","","","28","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 01:00","2019","09","04","01:00","19.9","","19.1","","95","","1.8","","24","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 02:00","2019","09","04","02:00","20.3","","19.5","","95","","0.0","","24","","10","","","","","","27","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 03:00","2019","09","04","03:00","19.7","","18.3","","91","","0.0","","28","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 04:00","2019","09","04","04:00","17.9","","15.1","","84","","0.0","","28","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 05:00","2019","09","04","05:00","16.8","","14.3","","85","","0.0","","28","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 06:00","2019","09","04","06:00","16.0","","14.1","","88","","0.0","","27","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 07:00","2019","09","04","07:00","16.3","","14.3","","88","","0.0","","29","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 08:00","2019","09","04","08:00","16.5","","12.6","","78","","0.0","","29","","23","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 09:00","2019","09","04","09:00","15.6","","11.8","","78","","0.0","","30","","22","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 10:00","2019","09","04","10:00","15.3","","11.6","","78","","0.0","","31","","26","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 11:00","2019","09","04","11:00","15.6","","11.9","","78","","0.0","","30","","23","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 12:00","2019","09","04","12:00","16.3","","11.3","","72","","0.0","","31","","18","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 13:00","2019","09","04","13:00","16.3","","11.5","","73","","0.0","","32","","18","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 14:00","2019","09","04","14:00","17.6","","12.0","","70","","0.2","","31","","16","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 15:00","2019","09","04","15:00","17.0","","11.0","","67","","0.0","","32","","15","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 16:00","2019","09","04","16:00","17.1","","10.1","","63","","0.0","","33","","17","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 17:00","2019","09","04","17:00","17.1","","9.9","","62","","0.0","","30","","17","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 18:00","2019","09","04","18:00","16.7","","10.0","","64","","0.0","","30","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 19:00","2019","09","04","19:00","14.8","","9.6","","71","","0.0","","31","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 20:00","2019","09","04","20:00","13.2","","9.3","","77","","0.0","","30","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 21:00","2019","09","04","21:00","10.1","","8.9","","92","","0.0","","28","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 22:00","2019","09","04","22:00","8.3","","7.6","","96","","0.0","","28","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-04 23:00","2019","09","04","23:00","8.0","","7.6","","97","","0.0","","32","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 00:00","2019","09","05","00:00","6.9","","6.6","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 01:00","2019","09","05","01:00","6.8","","6.5","","98","","0.0","","3","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 02:00","2019","09","05","02:00","6.2","","6.0","","98","","0.0","","11","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 03:00","2019","09","05","03:00","5.0","","4.8","","99","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 04:00","2019","09","05","04:00","5.1","","4.9","","99","","0.0","","16","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 05:00","2019","09","05","05:00","4.5","","4.4","","99","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 06:00","2019","09","05","06:00","4.1","","3.9","","99","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 07:00","2019","09","05","07:00","8.3","","8.2","","99","","0.0","","","","0","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 08:00","2019","09","05","08:00","12.0","","10.3","","89","","0.0","","33","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 09:00","2019","09","05","09:00","15.7","","9.3","","66","","0.0","","32","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 10:00","2019","09","05","10:00","17.2","","8.2","","55","","0.0","","32","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 11:00","2019","09","05","11:00","18.0","","7.4","","50","","0.0","","29","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 12:00","2019","09","05","12:00","19.4","","8.2","","48","","0.0","","26","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 13:00","2019","09","05","13:00","20.1","","7.1","","43","","0.0","","1","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 14:00","2019","09","05","14:00","21.2","","8.1","","43","","0.0","","34","","9","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 15:00","2019","09","05","15:00","21.2","","7.8","","42","","0.0","","34","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 16:00","2019","09","05","16:00","21.6","","6.7","","38","","0.0","","2","","8","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 17:00","2019","09","05","17:00","21.3","","6.6","","39","","0.0","","1","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 18:00","2019","09","05","18:00","20.3","","7.6","","44","","0.0","","36","","5","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 19:00","2019","09","05","19:00","14.7","","10.0","","73","","0.0","","17","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 20:00","2019","09","05","20:00","13.2","","10.3","","83","","0.0","","10","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 21:00","2019","09","05","21:00","14.6","","10.7","","77","","0.0","","8","","7","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 22:00","2019","09","05","22:00","13.3","","10.6","","84","","0.0","","5","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-05 23:00","2019","09","05","23:00","12.4","","10.4","","88","","0.0","","5","","3","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 00:00","2019","09","06","00:00","11.6","","10.0","","90","","0.0","","7","","6","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 01:00","2019","09","06","01:00","9.7","","8.7","","94","","0.0","","3","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 02:00","2019","09","06","02:00","9.1","","8.7","","97","","0.0","","10","","4","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 03:00","2019","09","06","03:00","8.7","","8.3","","97","","0.0","","10","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 04:00","2019","09","06","04:00","7.9","","7.6","","98","","0.0","","2","","2","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 05:00","2019","09","06","05:00","7.9","","7.7","","98","","0.0","","0","","1","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2019-09-06 06:00","2019","09","06","06:00","7.3","","7.1","","98","","0.0","","","","0","","","","","","","","","","NA"
