"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 00:00","2020","11","01","00:00","3.9","","0.6","","79","","0.0","","20","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 01:00","2020","11","01","01:00","4.2","","1.3","","81","","0.0","","18","","10","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 02:00","2020","11","01","02:00","4.9","","1.9","","81","","0.0","","18","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 03:00","2020","11","01","03:00","5.5","","2.5","","81","","0.0","","18","","11","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 04:00","2020","11","01","04:00","6.3","","3.0","","79","","0.0","","18","","12","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 05:00","2020","11","01","05:00","7.6","","3.3","","74","","0.0","","19","","15","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 06:00","2020","11","01","06:00","8.2","","3.8","","74","","0.0","","19","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 07:00","2020","11","01","07:00","8.5","","5.1","","79","","0.0","","20","","13","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 08:00","2020","11","01","08:00","8.4","","6.8","","90","","1.0","","22","","16","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 09:00","2020","11","01","09:00","5.8","","3.2","","84","","2.0","","26","","28","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 10:00","2020","11","01","10:00","4.6","","3.1","","90","","0.2","","27","","14","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 11:00","2020","11","01","11:00","6.0","","-0.2","","65","","0.0","","27","","22","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 12:00","2020","11","01","12:00","5.6","","-1.5","","60","","0.0","","27","","31","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 13:00","2020","11","01","13:00","5.7","","0.6","","70","","0.0","","28","","26","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 14:00","2020","11","01","14:00","3.5","","0.2","","79","","0.0","","29","","22","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 15:00","2020","11","01","15:00","1.8","","-1.7","","78","","0.0","","28","","31","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 16:00","2020","11","01","16:00","1.7","","-2.8","","72","","0.0","","28","","24","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 17:00","2020","11","01","17:00","0.8","","-3.8","","71","","0.0","","27","","24","","","","","","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 18:00","2020","11","01","18:00","-0.1","","-1.1","","93","","","","25","","18","","","","","","","","-5","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2020-11-01 19:00","2020","11","01","19:00","0.2","","-1.4","","89","","","","28","","22","","","","","","","","","","NA"
