"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 00:00","2017","05","01","00:00","4.1","","3.7","","97","","","M","9","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 01:00","2017","05","01","01:00","3.9","","3.5","","97","","","M","9","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 02:00","2017","05","01","02:00","4.2","","3.8","","98","","","M","5","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 03:00","2017","05","01","03:00","4.4","","4.1","","98","","","M","7","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 04:00","2017","05","01","04:00","4.8","","4.5","","98","","","M","7","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 05:00","2017","05","01","05:00","5.2","","5.0","","99","","","M","9","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 06:00","2017","05","01","06:00","5.1","","4.9","","99","","","M","8","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 07:00","2017","05","01","07:00","5.5","","5.3","","99","","","M","8","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 08:00","2017","05","01","08:00","5.8","","5.6","","99","","","M","11","","10","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 09:00","2017","05","01","09:00","7.0","","6.8","","99","","","M","9","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 10:00","2017","05","01","10:00","8.3","","8.1","","99","","","M","9","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 11:00","2017","05","01","11:00","8.8","","8.6","","99","","","M","10","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 12:00","2017","05","01","12:00","10.2","","10.0","","99","","","M","11","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 13:00","2017","05","01","13:00","10.5","","10.3","","99","","","M","11","","10","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 14:00","2017","05","01","14:00","11.7","","11.5","","99","","","M","11","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 15:00","2017","05","01","15:00","13.0","","12.7","","98","","","M","13","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 16:00","2017","05","01","16:00","12.9","","12.6","","98","","","M","14","","12","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 17:00","2017","05","01","17:00","12.3","","12.0","","98","","","M","15","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 18:00","2017","05","01","18:00","13.7","","13.5","","99","","","M","18","","10","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 19:00","2017","05","01","19:00","14.0","","10.7","","80","","","M","20","","14","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 20:00","2017","05","01","20:00","13.3","","10.1","","81","","","M","22","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 21:00","2017","05","01","21:00","12.5","","9.9","","84","","","M","22","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 22:00","2017","05","01","22:00","12.0","","7.2","","73","","","M","24","","17","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-01 23:00","2017","05","01","23:00","10.9","","7.3","","78","","","M","24","","12","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 00:00","2017","05","02","00:00","10.5","","6.9","","79","","","M","22","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 01:00","2017","05","02","01:00","9.6","","6.3","","80","","","M","22","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 02:00","2017","05","02","02:00","8.5","","5.5","","82","","","M","23","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 03:00","2017","05","02","03:00","7.5","","5.2","","86","","","M","22","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 04:00","2017","05","02","04:00","7.6","","5.8","","89","","","M","21","","10","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 05:00","2017","05","02","05:00","8.1","","5.8","","86","","","M","20","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 06:00","2017","05","02","06:00","7.9","","5.8","","86","","","M","21","","12","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 07:00","2017","05","02","07:00","8.4","","6.0","","85","","","M","22","","17","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 08:00","2017","05","02","08:00","8.4","","6.0","","85","","","M","21","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 09:00","2017","05","02","09:00","8.4","","5.9","","84","","","M","21","","18","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 10:00","2017","05","02","10:00","8.1","","5.9","","86","","","M","22","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 11:00","2017","05","02","11:00","7.8","","5.2","","84","","","M","23","","20","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 12:00","2017","05","02","12:00","7.0","","4.8","","86","","","M","23","","22","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 13:00","2017","05","02","13:00","7.9","","4.2","","78","","","M","23","","21","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 14:00","2017","05","02","14:00","7.0","","5.0","","87","","","M","25","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 15:00","2017","05","02","15:00","6.7","","4.7","","87","","","M","25","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 16:00","2017","05","02","16:00","6.6","","4.9","","88","","","M","25","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 17:00","2017","05","02","17:00","7.0","","5.0","","87","","","M","24","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 18:00","2017","05","02","18:00","7.1","","4.7","","85","","","M","25","","23","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 19:00","2017","05","02","19:00","7.0","","4.3","","83","","","M","26","","25","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 20:00","2017","05","02","20:00","6.2","","4.1","","87","","","M","27","","23","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 21:00","2017","05","02","21:00","5.0","","3.5","","90","","","M","29","","24","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 22:00","2017","05","02","22:00","4.7","","2.6","","86","","","M","27","","17","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-02 23:00","2017","05","02","23:00","4.6","","2.7","","87","","","M","28","","22","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 00:00","2017","05","03","00:00","4.3","","2.8","","90","","","M","27","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 01:00","2017","05","03","01:00","4.5","","2.9","","89","","","M","28","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 02:00","2017","05","03","02:00","3.8","","1.2","","83","","","M","32","","19","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 03:00","2017","05","03","03:00","3.3","","0.4","","81","","","M","31","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 04:00","2017","05","03","04:00","3.7","","0.1","","77","","","M","32","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 05:00","2017","05","03","05:00","2.9","","-0.2","","80","","","M","32","","12","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 06:00","2017","05","03","06:00","3.0","","0.5","","84","","","M","32","","14","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 07:00","2017","05","03","07:00","3.7","","0.1","","78","","","M","32","","13","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 08:00","2017","05","03","08:00","5.2","","0.4","","71","","","M","31","","14","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 09:00","2017","05","03","09:00","6.5","","0.8","","67","","","M","32","","14","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 10:00","2017","05","03","10:00","7.9","","1.5","","64","","","M","29","","15","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 11:00","2017","05","03","11:00","9.2","","0.8","","56","","","M","29","","21","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 12:00","2017","05","03","12:00","10.5","","0.9","","52","","","M","30","","20","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 13:00","2017","05","03","13:00","11.7","","1.7","","50","","","M","29","","17","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 14:00","2017","05","03","14:00","12.2","","1.5","","48","","","M","29","","16","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 15:00","2017","05","03","15:00","11.8","","0.7","","46","","","M","32","","18","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 16:00","2017","05","03","16:00","12.3","","-0.2","","42","","","M","32","","12","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 17:00","2017","05","03","17:00","11.8","","-1.6","","39","","","M","34","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 18:00","2017","05","03","18:00","11.9","","-1.9","","38","","","M","35","","4","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 19:00","2017","05","03","19:00","10.7","","-1.4","","43","","","M","27","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 20:00","2017","05","03","20:00","9.2","","-0.6","","50","","","M","26","","6","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 21:00","2017","05","03","21:00","8.0","","-0.5","","55","","","M","29","","4","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 22:00","2017","05","03","22:00","4.5","","0.7","","77","","","M","8","","2","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-03 23:00","2017","05","03","23:00","2.9","","0.4","","84","","","M","0","","1","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 00:00","2017","05","04","00:00","2.9","","1.3","","90","","","M","8","","2","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 01:00","2017","05","04","01:00","2.1","","0.9","","91","","","M","","","0","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 02:00","2017","05","04","02:00","2.4","","1.0","","90","","","M","8","","5","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 03:00","2017","05","04","03:00","3.3","","0.9","","84","","","M","8","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 04:00","2017","05","04","04:00","4.2","","-0.3","","73","","","M","9","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 05:00","2017","05","04","05:00","4.0","","-1.1","","69","","","M","7","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 06:00","2017","05","04","06:00","4.8","","-1.5","","64","","","M","10","","4","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 07:00","2017","05","04","07:00","5.9","","-3.3","","51","","","M","9","","7","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 08:00","2017","05","04","08:00","6.5","","-1.7","","56","","","M","9","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 09:00","2017","05","04","09:00","7.1","","1.2","","66","","","M","9","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 10:00","2017","05","04","10:00","7.9","","1.4","","63","","","M","10","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 11:00","2017","05","04","11:00","8.4","","2.2","","65","","","M","13","","9","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 12:00","2017","05","04","12:00","7.4","","3.4","","76","","","M","12","","8","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 13:00","2017","05","04","13:00","6.8","","5.2","","89","","","M","7","","11","","","","","M","","","","","NA"
"-80.22","43.55","GUELPH TURFGRASS","6143089","2017-05-04 14:00","2017","05","04","14:00","6.9","","5.7","","92","","","M","6","","13","","","","","M","","","","","NA"
